,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
229,N1=C(C#N)C=CC=C1,8.225092592592592,0.4652777777777781,8.225092592592592,0.4652777777777781,0.49103551356763364,104.11199999999997,100.07999999999998,104.037448128,38,0,0.1399318192047749,-0.2455722835386355,0.2455722835386355,0.1399318192047749,1.5,2.375,2.75,14.653991655200956,10.381460222616944,1.8080772729222605,-1.7907374208530291,1.8647225977471416,-1.7482486999416322,5.175702837124727,1.2645313919791168,3.0493889081619012,197.51856203702954,5.819990956308912,4.203828267758419,4.203828267758419,3.931851652578137,2.2440876198419324,2.2440876198419324,1.32678129942095,1.32678129942095,0.7794420285153287,0.7794420285153287,0.4288941833622682,0.4288941833622682,-1.3599999999999999,91.36757727918736,4.790602409638554,2.080311394972726,0.8235562414266121,47.4085728963088,0.0,11.763149307640735,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,5.261891554738487,0.0,6.06636706846161,12.13273413692322,6.196843571613076,0.0,0.0,0.0,5.261891554738487,4.9839785209472085,0.0,0.0,0.0,30.089872771846366,0.0,6.069221312792274,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.33111286753076,5.693927994848461,24.395944776997908,0.0,0.0,0.0,36.68,0.0,0.0,0.0,0.0,5.693927994848461,0.0,0.0,24.395944776997908,6.069221312792274,4.9839785209472085,5.261891554738487,0.0,0.0,3.736111111111111,8.225092592592592,0.4652777777777781,0.0,7.144398148148149,1.595787037037037,0.0,0.0,0.0,8,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,1,0.95328,28.951999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,BrCCCCCCCC,3.418536824452003,1.1796875,3.418536824452003,1.1796875,0.4448633678942572,193.12799999999996,175.99199999999996,192.051362644,56,0,0.0031253024055150143,-0.09280780398758344,0.09280780398758344,0.0031253024055150143,0.8888888888888888,1.4444444444444444,2.0,79.91872960780772,10.132118098248888,1.8582928224287096,-1.9506602322522248,2.0488971567819823,-1.775535956875955,9.088866131713901,0.6275548043845743,2.595082706793886,37.832293921787276,6.949747468305834,6.32771194131506,7.913708480429765,4.414213562373095,3.9743680230989717,5.095836930845374,2.456749189470982,3.2497474590283333,1.4871840115494854,2.0479184654226867,0.8748212041422171,1.271320338920893,0.48,103.68791599331826,9.48,8.48,8.48,67.16139343424717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.957789212270015,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,45.448666937246685,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85501938461749,0.0,0.0,22.85368109763997,0.0,0.0,3.418536824452003,0.0,1.1796875,0.0,0.0,0.0,8.397323908730158,2.254451766817838,0.0,1.0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3.741800000000003,47.17000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
231,O=[C@](O)[C@@]1(C)[C@]([C@]([C@]([H])2CC3)(C)CCC1)([H])CCC2=C\C3=C(C)/C,11.952574370057683,-0.5725448790627359,11.952574370057683,0.18318405139833716,0.7085695971460593,302.45799999999997,272.21799999999996,302.2245802,122,0,0.30915004299308496,-0.4808213997390958,0.4808213997390958,0.30915004299308496,1.1818181818181819,1.9090909090909092,2.5454545454545454,16.36806751226284,9.455879909098904,2.5733919679895765,-2.578151733919403,2.6273633850519973,-2.5328785391986757,5.7468488736746,-0.1638635923249578,1.9918069102750733,552.0545526897456,16.12095586463014,14.537260161838534,14.537260161838534,10.287364805774148,8.890491893851609,8.890491893851609,8.509004421895325,8.509004421895325,7.13479341384319,7.13479341384319,5.820888287425709,5.820888287425709,-1.05,80295.79753909347,15.830857789738989,5.24725829990057,2.1777408177222792,134.2322075286487,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.566787989589045,82.12004842841677,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,0.0,22.665793031116344,72.64070015924457,0.0,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,22.665793031116344,72.64070015924457,22.795333697041684,0.0,0.0,0.0,37.3,11.384295757348628,9.901064578912528,0.0,5.41499046939678,11.835812092322787,25.683286491704038,30.408673928916564,5.573104530069267,6.923737199690624,26.847231705905752,0.0,0.0,0.0,11.952574370057683,9.839688994450448,4.232419795078526,0.3672496220710506,0.0,10.117987580834802,8.82341297084082,0.0,0.75,22,1,2,3,0,3,0,0,0,1,1,2,1,2,0,2,3,5.350300000000006,89.60580000000004,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,9.045895061728395,-0.1749382716049377,9.045895061728395,0.014876543209877191,0.5287193643960513,231.893,229.877,229.885975404,60,0,0.13679496818852263,-0.506280155911067,0.506280155911067,0.13679496818852263,0.9090909090909091,1.4545454545454546,2.0,35.501308316756536,10.321274375699057,2.1104621212494825,-2.021263036385495,2.405096219393915,-1.7480878944155376,6.517427238578015,0.47547027588072766,3.4555464838177836,270.8740242221354,8.593858127134677,5.036421756726493,8.06013754080031,5.036581260209188,2.5568860129580595,4.068743904994968,1.819462318524933,3.360555864293221,1.0834183396561423,2.8248590488873746,0.5603928340518379,1.351668876323427,0.17999999999999988,256.3467847697368,9.269445438282649,3.2769974682229126,1.672676908811774,83.43870177921968,5.106527394840706,10.772145147025231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,6.06636706846161,15.067899941223978,5.106527394840706,46.40375956093006,0.0,0.0,0.0,0.0,0.0,26.156900323426914,0.0,5.749511833283905,0.0,0.0,5.749511833283905,46.40375956093006,5.106527394840706,0.0,0.0,0.0,6.06636706846161,20.090533254965305,0.0,0.0,20.23,0.0,0.0,0.0,25.840045088249212,0.0,0.0,6.06636706846161,0.0,0.0,0.0,51.51028695577077,0.0,22.261388888888884,0.0,9.4570987654321,0.0,-0.1749382716049377,1.2342283950617283,0.0,0.0,0.0,0.0,11,1,1,0,0,0,1,0,1,1,1,5,0,0,0,0,1,4.0058,48.14680000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,C(F)(F)(F)C1=CC(C#N)=CC=C1,11.994797808012095,-4.368194444444445,11.994797808012095,0.018356481481482056,0.5880431007027186,171.121,167.08899999999997,171.029583788,62,0,0.4159545305370403,-0.19243683385895696,0.4159545305370403,0.19243683385895696,1.25,1.9166666666666667,2.4166666666666665,19.413168168323566,10.13066508696879,2.297087799528448,-2.045928784812885,2.2869145080641244,-2.0393023200195635,5.333544256065156,-0.13714665342450325,3.128490523795354,321.81023714834686,9.190234444311992,5.890508091286144,5.890508091286144,5.537023368100676,3.1119207123097383,3.1119207123097383,2.190367060801199,2.190367060801199,1.3189973603180596,1.3189973603180596,0.7650694587978049,0.7650694587978049,-1.5,428.69799781572397,8.595238095238095,2.856919875130073,1.756198347107438,67.05047323853759,0.0,0.0,0.0,0.0,0.0,6.176298517443475,0.0,0.0,18.433136697762947,0.0,6.06636706846161,18.19910120538483,0.0,17.196124296186266,13.171245143024459,0.0,5.261891554738487,0.0,0.0,6.176298517443475,0.0,35.392371257240434,0.0,6.069221312792274,0.0,13.171245143024459,0.0,0.0,0.0,6.176298517443475,11.33111286753076,11.126902983393991,24.26546827384644,0.0,0.0,0.0,23.79,11.73975000914047,13.171245143024459,0.0,5.563451491696996,0.0,12.13273413692322,12.13273413692322,6.069221312792274,0.0,0.0,5.261891554738487,35.984393424036284,0.0,0.0,8.310421390778533,-0.7718750000000003,0.0,5.928587962962962,-4.368194444444445,0.0,0.0,0.125,12,0,1,0,0,0,1,0,1,1,0,4,0,0,0,0,1,2.5770800000000005,36.15900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,NCCCN1CCN(CCCN)CC1,5.4877328375488545,0.8128847613425535,5.4877328375488545,0.8128847613425535,0.5952506871493568,200.32999999999993,176.13799999999998,200.20009676799998,84,0,0.010991764747307354,-0.33042458621799514,0.33042458621799514,0.010991764747307354,0.7142857142857143,1.0714285714285714,1.3571428571428572,15.252874323361095,10.243804699235527,2.145022415682974,-2.340721114927478,2.018690259290767,-2.4671290526972576,4.712781355401628,0.131325953935285,2.0507110071497774,116.08368795993283,10.22576835024473,9.120195541244644,9.120195541244644,6.863703305156275,5.713863177028753,5.713863177028753,3.9677386233759186,3.9677386233759186,2.8218426525817284,2.8218426525817284,1.8662935995341867,1.8662935995341867,-0.16,1744.1562205714338,11.912254335260116,7.173945515763697,4.371400189024512,87.21734763830196,21.267154416025328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02066886950232,26.1790256236503,0.0,0.0,0.0,0.0,9.799819461700956,11.46733495432437,12.841643245852019,52.358051247300594,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,62.15787070900154,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,58.519999999999996,0.0,0.0,0.0,0.0,0.0,25.93115605767717,39.26853843547545,0.0,0.0,9.799819461700956,11.46733495432437,0.0,0.0,5.011519274376417,0.0,10.975465675097709,0.0,0.0,2.2555555555555555,8.757459494970316,0.0,1.0,14,4,4,0,1,1,0,0,0,4,2,4,6,0,1,1,1,-0.6983999999999977,60.222800000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,O=C(C(C1=CC=C(C=C1)Cl)C(C)C)OC(C2=CC=CC(=C2)OC3=CC=CC=C3)C#N,12.951074936951109,-1.0366911445648224,12.951074936951109,0.008549395378469438,0.400527451926548,419.90800000000013,397.7320000000002,419.128821244,152,0,0.3148365816207881,-0.45737081541459657,0.45737081541459657,0.3148365816207881,0.9,1.5666666666666667,2.2,35.4956918614477,9.88280775412752,2.2850091833736403,-2.217231227377793,2.3083904955856105,-2.222661973418869,6.301046824904383,-0.1495179985608039,1.7833639861151818,1026.2643155669198,21.509860921691388,16.78752724693479,17.543456192953244,14.473565548236332,9.660940298284466,10.038904771293694,7.206869576173376,7.643305356645362,4.640730821643037,4.89270713698252,3.187393357532405,3.3133815152021477,-3.289999999999999,5447090.9391149385,21.419614794578578,9.955149659382071,5.401926021039593,181.18464479980918,9.473725907600098,17.568244979360085,0.0,6.103966387748303,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,67.91298376884504,47.87955994862805,10.586084805438322,5.917906046161393,14.268263091671919,17.570245178184365,5.261891554738487,0.0,5.917906046161393,25.86934683329094,0.0,95.01230818713628,0.0,17.568244979360085,4.736862953800049,0.0,11.49902366656781,11.600939890232516,5.969305287951849,9.53140013787187,17.249018913692154,36.99624981668494,78.86277189000094,5.022633313741326,0.0,0.0,59.32,17.991177721861547,10.056428738810308,0.0,5.917906046161393,22.08510847200613,5.563451491696996,0.0,36.39820241076966,56.31204387861252,6.069221312792274,21.074665797832616,11.432907237382658,5.964054600262346,12.951074936951109,10.247832288454358,1.356615561192096,0.2886670370954485,25.525228149071676,-1.0366911445648224,3.8814224452662405,0.0,0.2,30,0,4,0,0,0,3,0,3,4,0,5,7,0,0,0,3,6.679980000000006,116.43500000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,C=CCC#N,7.745,0.4583333333333335,7.745,0.4583333333333335,0.4209130538750795,67.091,62.050999999999995,67.04219916,26,0,0.06626999216428028,-0.1979980375738195,0.1979980375738195,0.06626999216428028,2.0,2.6,2.6,14.214328112296524,10.482610137697195,1.564743476576591,-1.5549025999367165,1.6714046011855301,-1.4476108140607309,4.816148658851768,1.36193893371207,2.7517686119217233,58.538427367857125,4.121320343559642,2.9387774270626785,2.9387774270626785,2.414213562373095,1.3936567692709787,1.3936567692709787,0.6509131628351633,0.6509131628351633,0.2356246602149341,0.2356246602149341,0.06454972243679027,0.06454972243679027,-0.77,11.245112497836532,4.230000000000002,3.2300000000000018,3.2300000000000026,31.537054020303835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,6.578935683598497,6.076020106833881,0.0,0.0,12.490042935718282,0.0,0.0,5.261891554738487,0.0,0.0,6.4208216229260096,0.0,12.654955790432378,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,6.4208216229260096,12.654955790432378,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.076020106833881,6.069221312792274,6.578935683598497,5.261891554738487,0.0,0.0,0.0,7.745,0.0,0.0,1.8993055555555556,2.0277777777777777,3.327916666666667,0.0,0.25,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.08608,20.426999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,C1=CC=C(C(=O)OCCCC)C(=C1)C(=O)OCCCC,11.944744819223985,-0.47084118060804525,11.944744819223985,0.2686125283446712,0.5382823793200492,278.348,256.17199999999997,278.151809184,110,0,0.33850596455259063,-0.4620783967394106,0.4620783967394106,0.33850596455259063,0.85,1.25,1.6,16.539106277416845,10.08490658612528,2.1805387904793827,-2.089385574101828,2.123233207478569,-2.1445019229492552,6.026113618839682,0.045211736818326985,2.7123913375014235,398.85794216890986,14.794682450997078,12.185034925733243,12.185034925733243,9.701907262607799,7.1354106816800735,7.1354106816800735,4.524528945358464,4.524528945358464,2.8289865989409635,2.8289865989409635,1.6130257701644908,1.6130257701644908,-1.8399999999999999,29244.903072936122,16.215066079295156,9.125580158740503,5.034776863662885,119.63095892256436,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,38.821851782156486,24.974377382775238,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,0.0,0.0,39.53076089108528,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,0.0,60.246738242622925,24.26546827384644,0.0,0.0,0.0,52.60000000000001,11.938610575903699,9.589074368143644,0.0,11.126902983393991,13.213763929025836,25.683286491704038,0.0,24.26546827384644,13.847474399381248,0.0,9.473725907600098,10.27647833207357,0.0,23.88948963844797,0.0,0.5372250566893424,-0.9416823612160901,6.591131109851348,3.533411858881181,4.780613031939344,0.0,0.5,20,0,4,0,0,0,1,0,1,4,0,4,8,0,0,0,1,3.6004000000000023,76.82300000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
238,C1=CC=CC=C1OCCO,8.402570861678004,0.06437925170068026,8.402570861678004,0.06437925170068026,0.6762728590662828,138.166,128.08599999999998,138.06807956,54,0,0.1189178408261219,-0.4912065654965863,0.4912065654965863,0.1189178408261219,1.2,1.9,2.5,16.486503485102173,10.338370077643717,1.8646454154527734,-2.0078103362522977,2.064792841593439,-2.0030144269781767,5.202080530852027,0.2011210090585092,2.4265223465879537,171.872282370036,7.234204518682008,5.656426794285046,5.656426794285046,4.931851652578137,3.2197106483665423,3.2197106483665423,1.8851210398644593,1.8851210398644593,1.1032209973700877,1.1032209973700877,0.6802149493410345,0.6802149493410345,-1.02,251.66716234355823,7.091358574610246,3.9034862510592334,2.0703945242384734,60.06906632999306,9.843390348640755,12.356393797796823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,6.606881964512918,9.843390348640755,0.0,0.0,0.0,0.0,0.0,13.213763929025836,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,18.32029132386654,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,29.46,0.0,0.0,0.0,6.606881964512918,6.606881964512918,5.749511833283905,0.0,0.0,30.33183534230805,0.0,9.843390348640755,5.105138888888889,0.0,0.0,8.402570861678004,0.0,0.8023611111111112,9.42712396069539,0.0,0.4294718442932728,0.0,0.25,10,1,2,0,0,0,1,0,1,2,1,2,3,0,0,0,1,1.0577,39.02280000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,C1(OC)=CC(C=O)=CC(Br)=C1O,10.380134164777022,0.002870370370370523,10.380134164777022,0.002870370370370523,0.7911936231333779,231.045,223.98899999999998,229.957856184,64,0,0.17173268431971286,-0.5034761300570463,0.5034761300570463,0.17173268431971286,1.5833333333333333,2.25,2.75,79.9187310045852,10.19489261469765,2.067134713206538,-2.0445149495082364,2.3399219838791647,-1.8718743190573102,9.1034743288935,0.11179384197698218,3.278676986181533,309.41643696177533,9.137828201504695,6.373725457005789,7.959721996120494,5.68507051020219,3.204039403319968,3.9970376728773203,2.1714456085533214,3.0257825077278424,1.4067617713906082,2.0112500246548626,0.8174234338481449,1.2771506784381212,-1.0300000000000002,508.3235507937031,9.061157702825888,3.5796160256384506,1.5833408769888582,78.0981360356782,9.843390348640755,6.286160523129555,11.49902366656781,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,28.06267803487257,5.563451491696996,11.582517057109946,14.637927532712576,22.216104421078903,0.0,0.0,0.0,0.0,7.109797541277533,22.16890514445263,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,15.929943897949348,18.502485459247794,0.0,0.0,10.357988675768818,16.605453652755635,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.49902366656781,16.322331530658964,0.0,19.242531678200752,0.0,0.0,15.929943897949348,4.736862953800049,5.2775,3.089606481481481,10.380134164777022,9.329707577475435,0.4551157407407409,0.28664351851851877,2.984074074074074,0.6872222222222222,0.0,1.426662887377173,0.125,12,1,3,0,0,0,1,0,1,3,1,4,2,0,0,0,1,1.9758,47.74630000000001,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,O=C(C(=NOC(=O)NC)SC)N(C)C,11.337508030990174,-0.705457294028722,11.337508030990174,0.12370370370370387,0.29387613419189224,219.266,206.16199999999998,219.067762276,80,0,0.4326274323796574,-0.3428620580718493,0.4326274323796574,0.3428620580718493,1.4285714285714286,2.0,2.357142857142857,32.16643609726167,10.594723692287111,2.133809130836812,-2.089621488839089,2.0149119257507615,-2.2845071920791926,8.14665829473422,-0.12109805199055061,4.3993656531420795,252.56457479341316,11.137828201504695,8.52742035285537,9.343916933783095,6.523274467653717,3.7489598437265186,4.9737047151181075,2.428888129449134,3.2238347509799836,1.1980742925609384,1.8339286491287794,0.48346631254617023,0.952464323507076,-1.24,916.9035732879938,12.760000000000002,6.249699693744906,4.126667525573965,86.64766000831835,10.216698334856808,0.0,0.0,5.043716986591482,5.907179729351506,6.093240070938415,9.632125767808455,4.794537184071822,0.0,11.761884949391115,5.15571272675054,6.255769183511404,21.143015948031568,0.0,14.426662951880278,28.80602173627252,0.0,10.216698334856808,5.15571272675054,0.0,27.398785131542976,0.0,0.0,0.0,5.316788604006331,4.794537184071822,0.0,11.761884949391115,49.34283164927485,9.632125767808455,0.0,0.0,5.15571272675054,0.0,0.0,0.0,70.99999999999999,6.093240070938415,9.589074368143644,0.0,10.950896715942989,0.0,11.761884949391115,11.947581713527669,20.351113148865785,0.0,15.310089914493503,0.0,0.0,1.1126171579743005,27.722400321239604,5.744381613756614,0.0,-0.30425642479213866,0.0,0.9685941043083905,0.0,4.5895965608465605,0.5714285714285714,14,1,6,0,0,0,0,0,0,5,1,7,1,0,0,0,0,0.10709999999999997,55.18470000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
